"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1","TRUE","0.0367489578018821","1738","3794","610","0.160780179230364","0.350978135788262","GO:0009893","GO:BP","positive regulation of metabolic process","11884","3592","c(""GO:0008152"", ""GO:0019222"", ""GO:0048522"")"
"query_1","TRUE","0.0367489578018821","295","3794","119","0.0313653136531365","0.403389830508475","GO:0080135","GO:BP","regulation of cellular response to stress","11884","16634","c(""GO:0033554"", ""GO:0050794"", ""GO:0080134"")"
"query_1","TRUE","0.0369172891354105","53","3794","28","0.00738007380073801","0.528301886792453","GO:0045911","GO:BP","positive regulation of DNA recombination","11884","10930","c(""GO:0000018"", ""GO:0006310"", ""GO:0051054"")"
"query_1","TRUE","0.0391975008969262","39","3794","22","0.00579862941486558","0.564102564102564","GO:0051293","GO:BP","establishment of spindle localization","11884","12724","c(""GO:0000226"", ""GO:0051649"", ""GO:0051653"", ""GO:0051656"")"
"query_1","TRUE","0.0408005584478714","30","3794","18","0.00474433315761729","0.6","GO:0051294","GO:BP","establishment of spindle orientation","11884","12725","c(""GO:0030010"", ""GO:0051293"")"
"query_1","TRUE","0.0410634869324604","83","3794","40","0.0105429625724829","0.481927710843373","GO:0070828","GO:BP","heterochromatin organization","11884","15200","GO:0006325"
"query_1","TRUE","0.0415214165889935","1611","3794","567","0.149446494464945","0.35195530726257","GO:0010604","GO:BP","positive regulation of macromolecule metabolic process","11884","4065","c(""GO:0009893"", ""GO:0043170"", ""GO:0060255"")"
"query_1","TRUE","0.0415214165889935","73","3794","36","0.00948866631523458","0.493150684931507","GO:0031123","GO:BP","RNA 3'-end processing","11884","6600","GO:0006396"
"query_1","TRUE","0.0418165424769707","194","3794","82","0.0216130732735899","0.422680412371134","GO:0031647","GO:BP","regulation of protein stability","11884","6794","GO:0065008"
"query_1","TRUE","0.0428988298050158","882","3794","322","0.0848708487084871","0.365079365079365","GO:0046907","GO:BP","intracellular transport","11884","11590","c(""GO:0006810"", ""GO:0051641"", ""GO:0051649"")"
"query_1","TRUE","0.0433043957013487","96","3794","45","0.0118608328940432","0.46875","GO:0140053","GO:BP","mitochondrial gene expression","11884","18383","GO:0010467"
"query_1","TRUE","0.0439860551274588","37","3794","21","0.00553505535055351","0.567567567567568","GO:0007099","GO:BP","centriole replication","11884","2548","c(""GO:0022402"", ""GO:0051298"", ""GO:0098534"")"
"query_1","TRUE","0.0467398430498711","81","3794","39","0.0102793885081708","0.481481481481481","GO:0031047","GO:BP","regulatory ncRNA-mediated gene silencing","11884","6564","GO:0010629"
"query_1","TRUE","0.0472204510082783","76","3794","37","0.00975224037954665","0.486842105263158","GO:0019827","GO:BP","stem cell population maintenance","11884","5640","c(""GO:0032501"", ""GO:0098727"")"
"query_1","TRUE","0.0481705605390582","49","3794","26","0.00685292567211386","0.530612244897959","GO:1902750","GO:BP","negative regulation of cell cycle G2/M phase transition","11884","20934","c(""GO:0044839"", ""GO:1901988"", ""GO:1902749"")"
"query_1","TRUE","0.0489041885274385","577","3794","217","0.0571955719557196","0.376083188908146","GO:0006338","GO:BP","chromatin remodeling","11884","2018","GO:0006325"
