"","AGAL_control_differentiated_1","AGAL_control_undifferentiated_1","AGAL_control_differentiated_2","AGAL_control_undifferentiated_2","AGAL_control_differentiated_3","AGAL_control_undifferentiated_3","AGAL_knockout_differentiated_1","AGAL_knockout_undifferentiated_1","AGAL_knockout_differentiated_2","AGAL_knockout_undifferentiated_2","AGAL_knockout_differentiated_3","AGAL_knockout_undifferentiated_3"
"ENSBTAG00000017812",17.6462236318512,0,27.6483878449793,8.45002505030873,10.9968919703828,5.97681131052314,13.3829247369558,13.4223506348791,52.3530333008475,7.7742420227132,9.12657964617381,9.51106372145335
"ENSBTAG00000017815",596.032669361293,432.655836599371,476.950434624189,400.313916507546,460.455663519248,429.130788603115,551.815202386825,405.078368934173,489.714948562097,372.481628917514,447.235094186585,394.530954119466
"ENSBTAG00000017818",1107.52932449845,709.751922799081,1100.14654095431,723.984727794209,1294.45553872072,725.079631222055,1077.45006317439,704.918581564692,1261.86743367511,717.179681458706,1154.15046761859,691.749603439217
"ENSBTAG00000017819",127.129455198105,27.6574378688768,74.6684772800396,62.3370121977848,128.556285050528,62.0882570645693,165.032740884113,98.0014437383783,125.636130221382,41.8026227122409,124.283768540219,32.1039801323157
"ENSBTAG00000017825",1333.17564964744,2471.25553197772,1301.6452908213,2773.13899298545,1480.52868943522,2422.14338519863,1391.52029991443,2278.83250648124,1552.59631109284,2207.73080644041,1357.56120554259,2782.22013895095
"ENSBTAG00000017826",124.263780025165,35.7030796783609,101.805881630295,28.6372998786923,149.387190337866,28.3426176267012,37.2114673420257,27.8789821741212,121.026615019821,23.7674234362286,100.264784065095,37.484058253969
"ENSBTAG00000017830",837.565954033227,621.162710945998,1087.95041394589,718.700016705378,1095.71500729924,640.172254122423,1022.59190945217,513.046401044972,1088.10125691478,583.586566238299,989.833986810659,692.253235548766
"ENSBTAG00000017831",1795.3304089625,980.237812923966,1471.16892790674,918.071849660636,1974.53420559855,1147.31001116303,1559.39074277646,1386.32253092288,1473.5045603433,1155.35435492259,1829.79955684971,1559.0202159531
"ENSBTAG00000017832",635.144660365235,1320.40721363738,663.108614362473,1118.06228771266,833.814452710924,1266.57094433234,830.758752556923,1729.90422090176,657.104478586857,1095.68966707921,577.161068501768,1225.56963758122
"ENSBTAG00000017833",4907.38570201924,3392.86316839532,5404.83663824062,3750.18740693352,5522.50391181464,3040.48046154728,6036.83634442452,2764.64240486991,5459.19177000529,3379.15723744588,5265.49722625883,2973.78693323911
"ENSBTAG00000017834",2919.50781191733,3026.38440634604,1554.51820450036,931.110721082175,2918.41082391703,1016.12162504588,5186.47176758697,2396.32826842373,1891.432422638,799.949613032044,1238.09450428848,814.04780108134
"ENSBTAG00000017835",67.1928600553734,43.1710424083137,92.0587583299854,50.5036529779966,131.001221983037,42.4137487449811,37.923506921007,34.1789181086293,121.565168995204,71.7026406789798,127.969468033034,37.8864368873544
"ENSBTAG00000017836",2452.41900229155,1483.56035939808,2408.59720194643,1357.77461273051,2770.11829617582,1584.52129045477,2081.43040438361,1451.18655915317,2502.84708281528,1444.68124336371,2842.31957880138,1594.9473531244
"ENSBTAG00000017837",31.0193113778182,2.69766665808136,4.89262539649984,1.43522433389676,5.81516158279658,1.01481984432379,31.1115134763596,1.53312150855993,14.5254405020874,7.19256971125018,10.812857545578,15.6447389975017
"ENSBTAG00000017840",3067.22824455962,2278.20755725108,2849.60709912506,2258.92610874927,3351.50242529187,2552.47587504594,2740.57041594685,2455.65525266829,2697.71346226172,2236.60090498362,3119.70615850506,2662.23561700931
"ENSBTAG00000017844",138.429763751954,880.851583020415,161.612397666769,828.733512771086,72.0017245685527,896.118401326249,313.402523886213,954.792965192324,142.410629378808,925.883183402399,73.8371176890133,854.392740151395
"ENSBTAG00000017845",1786.93446816955,2766.45349488498,2072.96523744866,3089.63217363338,2132.54499991233,3121.40971910137,2034.58645592619,3236.81716002671,2056.39952534773,3155.92615729362,2336.18483130271,2632.90580944424
"ENSBTAG00000017847",332.480597958516,330.264089548785,323.577687642279,307.509167417637,261.245210327586,321.549996860159,351.311562392216,312.647874687242,370.008805755518,304.635933544713,332.816007516117,322.083364539141
"ENSBTAG00000017850",853.20353057696,318.856480937589,1015.14985103012,349.243166364389,1007.00734130043,283.264012662448,949.616839219266,231.141743980813,894.145980222533,233.705928670403,878.425433698825,238.202235505164
"ENSBTAG00000017851",472.152087029715,391.12544556235,520.657265126445,416.074187602625,568.337610476409,495.457808209345,511.943345800022,470.310418727931,528.04279591365,473.699651264224,537.893959047464,498.799088542852
"ENSBTAG00000017852",1784.4471850496,998.218314217397,1497.71909556713,1057.29848023662,1250.42343432685,1016.99301564573,1699.25007644593,995.150626293103,1722.36414325347,1134.08161961379,1797.63581307269,1170.43986320658
"ENSBTAG00000017855",1849.57711449901,980.665249516114,2407.36409155917,1466.26460948999,2089.58065667634,1108.02353633099,2620.38523505045,985.577612565409,2522.29538036013,1218.58785880224,2463.15512655707,1432.26409281274
"ENSBTAG00000017860",208.320908295074,218.895002377744,348.491744543075,304.511754450888,280.177395328236,205.478405435517,206.345347898908,216.669587609513,283.914102748594,266.60849094731,280.088087637361,287.066895770709
"ENSBTAG00000017867",74.3508746475066,87.7022409418245,160.146945293912,77.157960143112,131.879743554384,98.034882152217,284.623427706521,77.2620340704397,122.691983438335,57.8259499230619,148.662117547433,84.7604120603994
"ENSBTAG00000017868",4257.80595436033,2116.29557225779,3667.37457832183,2501.23634620127,3365.97964133277,2271.98946712397,3696.58812787127,2229.52059038643,3363.5495959954,2508.45758188195,3138.10474015047,2212.44250162768
"ENSBTAG00000017872",1088.73460327287,1047.90159625775,1179.7510562093,1109.49087004802,1103.74973443235,1122.54127772855,1106.89719431593,1069.8180994095,1048.36757800708,1083.91584074117,1117.34571075055,1023.69182057757
"ENSBTAG00000017873",788.655405714931,386.901174792002,611.343402388714,457.864590828286,620.683778052145,411.298102363967,583.363414054804,458.628642747401,647.892351065115,441.119377628481,691.664375398302,581.192700551327
"ENSBTAG00000017875",9.35136927323137,30.3463234122482,10.4280759585996,20.5601539847123,4.37940439067612,20.8230058037417,9.02639285379369,25.8752209869865,4.97052201608915,6.40996140796831,5.72463865402507,18.8906111302278
"ENSBTAG00000017877",24.1503556696647,22.1444639680066,31.9402859064773,32.7492574364303,22.3145006290082,5.12763049540667,26.090885692487,10.3015916212702,14.3501357555173,14.1054220428462,20.6041805439727,8.75524262047126
"ENSBTAG00000017879",12.6397178941115,4.91644602129803,18.8705735437511,2.40806419974212,7.33632680750563,11.9051571765997,10.9785569401993,8.36715596523987,7.4868214245889,13.8154677873191,6.39139197509886,10.4473109090622
"ENSBTAG00000017885",584.383000578151,440.487877400948,493.851093206269,393.617757429015,684.039595516639,424.848995849433,482.154184862186,426.645619810979,575.569398838576,469.366905747535,585.330654160949,536.361081448736
"ENSBTAG00000017886",3.78353875441065,29.5457339346394,13.4355792567119,14.4621918039543,12.2153337441682,18.7422786542656,37.7350394734194,16.7798013893202,10.3002797096795,15.5371994018472,18.246117520051,16.1785066815876
"ENSBTAG00000017889",3059.93115095348,7968.25768929177,2615.56820365369,7535.1673657426,2873.88323622406,8157.66171340414,3365.10087483969,9603.11391886572,3528.20464847686,8216.1577038933,3623.67053122238,7886.12554615971
"ENSBTAG00000017890",88.9211986427875,125.617218107681,118.333317972305,87.8018457724671,148.34524149182,98.4105004988356,106.504009071729,138.382886711761,148.473384619318,92.5056817462147,56.9055306671135,115.767033433314
"ENSBTAG00000017894",774.240150807611,1542.81871882635,871.633196006408,1683.47196735202,898.259505238966,1678.79048146334,907.96986601975,1395.56226298389,852.02391043419,1424.21265260014,809.032893281472,1885.45382828986
"ENSBTAG00000017905",372.871122401738,239.523081437644,255.733965496368,306.271434906862,406.560281747499,294.1980699608,297.893422473775,278.947099297961,326.898862223016,203.673462517551,310.04827601855,285.809788235501
"ENSBTAG00000017907",1599.40018597623,1582.82522262918,1662.32516877745,1559.7712529119,1834.892308289,1266.62022299825,1664.39527216791,1366.22271928158,1625.77882971571,1450.03994244633,1650.03315602377,1569.61776107072
"ENSBTAG00000017913",1320.86268966885,3182.62666019788,1565.20961709002,3928.34880518351,1127.84333513291,3678.81169863132,1755.04622922932,3645.31833241837,1830.99264562293,3588.41148402072,1305.82486379213,3801.42798369764
"ENSBTAG00000017919",617.668865845688,627.518369656832,663.899411498719,614.819005484465,567.173099594425,630.308029036359,536.213017547584,538.770322708959,625.63455901675,644.177400954303,687.146627506376,635.588422825032
"ENSBTAG00000017921",449.118719229548,394.112054481822,449.170399113366,488.382569383565,439.527775279346,518.854465100899,418.452616092395,384.166246383642,399.199742598882,445.964527755613,370.078470718261,424.179593542767
"ENSBTAG00000017922",186.912647824546,371.881745013392,217.869474927817,354.637784543995,305.00474280542,344.620493039628,228.455272774243,323.034651976619,233.541122649555,293.24424153278,214.003637105228,330.301463099994
"ENSBTAG00000017925",462.178377235956,591.258480359783,502.655940395681,655.573321191799,475.42258521829,642.345381224593,469.518706467206,646.382545748509,501.244514156829,562.192295141833,537.517957934735,566.544171427695
"ENSBTAG00000017932",80.6355372782508,101.708927802764,101.781876714095,55.5562666264297,71.5015342576826,89.2240532487235,81.8675488348506,106.258607474033,76.6743676795,82.894310218724,70.0654702690342,103.840177416897
"ENSBTAG00000017939",344.814191338325,677.656519162919,381.259555866495,633.31303314232,345.363423477387,683.61321504712,391.143867404611,656.16141773074,331.667297578086,569.508313291497,421.144235520289,664.636753201597
"ENSBTAG00000017941",194.716230208486,400.126272896417,201.769831504783,268.349080681411,196.92702484787,392.537346763603,200.114710248235,342.570642960341,231.364219089046,318.100162912113,195.432636215762,311.584641108719
"ENSBTAG00000017942",670.10534816678,576.103448899393,648.694443752232,562.13510364524,625.169289535067,530.135805594002,558.604883036493,634.613512837094,633.094613009636,601.597123933535,658.298090275756,664.322735331304
"ENSBTAG00000017945",113.323814865545,72.2508976261753,82.1553830042158,90.503752888491,164.766415267089,89.9310176522845,114.084816781682,115.915649545222,154.373877437067,98.53460747998,71.1821911625576,99.8464202662264
"ENSBTAG00000017950",38.9449219671059,48.0925208159205,41.3585602667703,31.7238382626533,34.8514999520621,39.5703994996239,56.7998716843225,70.881856928946,44.4562217281081,61.9632177392884,52.9759637836617,77.7891187260548
"ENSBTAG00000017951",360.423201859121,249.659946225642,314.753312063198,251.584967806073,393.807867115594,192.099130515255,390.547093238148,239.145019885975,387.38958392994,227.109879080912,356.161911371297,242.070306139878
"ENSBTAG00000017956",1001.51699425549,576.058749614848,909.001402831823,522.299310256249,1380.52693000663,879.553236145664,1169.08700221167,530.824878562277,1092.4628931559,412.159109321864,1011.02403988916,589.098924541602
"ENSBTAG00000017957",424.026879950399,302.212280884299,338.891710165292,272.296261386255,405.662971804345,400.192337302695,408.031166674373,304.31470754113,475.607119094466,284.876276045366,365.009038311122,340.501594532388
"ENSBTAG00000017958",1215.49565212139,1121.57362442939,1342.04504765937,1188.04005864776,628.046915999733,689.661969857127,1296.63486043637,1085.68690329069,1170.76907740998,1148.96614406103,1256.93491994476,928.297278495074
"ENSBTAG00000017964",120.96330696583,66.737002283888,77.985908895887,62.206955195924,59.1403920325972,71.0368710194542,55.3632415424952,45.4928507193359,66.0299205632336,66.8695241109865,82.5782546347658,69.8157180512628
"ENSBTAG00000017967",6319.82112389262,12024.7651185233,6108.21678958697,11197.7536385911,5384.32327235367,13319.0150160972,6687.73736031917,14956.2568445717,5873.12722158991,14854.0189454724,6233.39633720225,10628.8839509218
"ENSBTAG00000017969",35.4523238886918,106.063281008217,33.3320262302531,37.2971475914253,20.8019812251678,49.2512340862192,80.6425099071233,36.7377506139491,28.9984148096115,75.141046149437,21.9273498261885,92.9295512380712
"ENSBTAG00000017970",11301.080287319,19204.8034863749,15831.5788626033,19356.915967803,12868.9995178625,17888.9202570428,18148.3260877242,19017.3706886115,15333.3940171848,16377.1531578571,13093.891917073,16980.1507953434
"ENSBTAG00000017976",3974.07938237325,4788.25498680114,4175.87341155552,5176.70776642552,4329.30932600181,4841.2632410758,4879.54334321339,5128.61900671628,3880.01210794991,4719.29834925997,4015.7532315874,4749.06864445906
"ENSBTAG00000017983",262.460208005131,73.0417168992919,276.182706915088,149.5918087903,333.579537577375,174.755199347246,130.824669484028,108.272261767304,278.028592356899,151.785832391541,300.563952170788,141.711734750047
"ENSBTAG00000017986",8.81592275752987,0,12.5151611279266,1.20566810636878,72.0204542087784,50.3085917049139,21.8812223474103,24.3649749930776,3.74624899765538,0.862891309052631,1.82350099429583,4.76319678777747
"ENSBTAG00000017992",5065.50953463526,4722.54455414658,5579.02581630187,5048.74700354006,2509.89075339347,1817.67064514384,4765.16629286826,3233.92144443394,5104.90764590456,3844.52379165526,4155.10619114132,3648.27996353501
"ENSBTAG00000017994",793.999230081116,1200.33684692034,1036.93965766626,1285.65822365632,925.060356435775,1237.41782634892,939.640758265676,1067.66976965328,1004.31455789673,997.976410374908,1058.68168696719,1068.18589942591
"ENSBTAG00000017996",835.244437009442,843.770481760851,773.977840081324,901.941534271476,794.355778890221,830.223535024047,946.620737355636,873.762258103455,843.84601042935,734.048286548628,799.532312922572,816.988567179975
"ENSBTAG00000017999",2003.57591227904,2301.35364041576,1757.20483642435,2242.32205344077,1791.19071022763,2369.08050901012,1549.81047564193,2534.25569761492,1570.67106797449,2305.31287657425,1697.0126445778,2327.78854132141
"ENSBTAG00000018000",393.938081294294,227.631900244004,368.971455436239,177.833449602492,408.487967405892,152.223308655337,327.650072765937,181.440433910396,416.905656184394,165.693104091506,370.193781685178,197.369237771789
"ENSBTAG00000018002",48.0292016654158,19.9388283003025,0.950929063521344,0,4.65163024282108,9.73097122783738,65.6389403737732,21.0916051536899,0.993235512209891,4.93033734225022,1.93601474041138,2.01821557389363
"ENSBTAG00000018004",84.2270482108076,15.3680878632741,177.969716545781,57.4636470547611,173.504914885466,109.008633415628,96.5726400038364,32.1392960603734,36.9860575794408,31.5615740357895,88.5221946405799,56.3903083479967
"ENSBTAG00000018007",553.521790747808,665.217110660135,571.671748581284,505.740675891333,662.246701930502,570.103770165947,658.645312680444,598.208640864706,627.30637839359,554.136755040878,572.198027053373,484.330645951018
"ENSBTAG00000018009",30.9268105253477,8.07030146774441,29.2668333948707,9.87159750815542,11.8098336784926,76.2551623273023,38.8975639937916,13.7601186144498,18.1243731139317,11.4902693512531,25.106130750383,10.6371633015032
"ENSBTAG00000018010",31.9399727493026,29.8740031580572,19.4976813057572,45.9560979813387,11.9160083325463,35.8547549878827,21.2247830300443,9.86462812614091,45.7565553641636,40.4480108198205,197.604399334694,57.3441111696952
"ENSBTAG00000018013",4293.0228577052,4858.47018787261,4390.33700431002,3978.20099034779,4669.18341882652,3358.90727260985,5547.86978272957,3580.59025720422,4439.24580362499,3480.45133699909,3123.09058273942,3375.41992291838
"ENSBTAG00000018016",1142.00062234612,24.4345259201442,328.314527475946,0,390.291406310023,4.22377887669945,563.167196985227,0,506.460888227637,6.03814780690822,439.263119883517,12.2595213692634
"ENSBTAG00000018020",44.8628311753056,32.2462123428711,22.3797819959986,21.6287858464913,16.450341973406,9.89571190383444,8.98614897617774,1.7724284888757,22.533545010011,7.47488462695089,21.0630644672858,11.0551553870541
"ENSBTAG00000018022",398.419670019166,356.324724832596,353.727636804571,322.827487265316,422.49489007463,463.897656058472,479.461025746614,413.365547372401,465.164872268177,364.111012535889,397.614797640832,391.866281852278
"ENSBTAG00000018024",1095.67682809853,788.984831858383,1119.34008801745,1101.62490514502,1169.29879695028,984.480795976866,931.355693977487,871.860303177271,1140.86426217775,948.964285553225,1123.71507544883,975.447201617502
"ENSBTAG00000018025",175.150697245632,120.980509304721,156.350912600799,73.0458537418689,179.93710853373,145.538978610748,169.360622699443,98.0603526128876,201.361162760813,156.301871764262,127.167275504762,157.510759775545
"ENSBTAG00000018026",791.094076960742,1035.75462553746,813.801833254846,1010.96371984727,857.676013493253,1219.52615581163,986.379415407701,1117.792848752,950.330960148764,1066.09303925786,862.264774962892,1095.90797055382
"ENSBTAG00000018033",912.970846770428,1034.20125367879,730.751843832769,920.813140882801,808.607073059632,907.397724008351,959.076453671384,1019.54194900846,1038.49168253357,1078.95002762922,2082.68967608289,1024.13062276742
"ENSBTAG00000018035",1842.03112401165,1794.1089930244,1915.99585582162,2037.50677658665,1648.13137082196,1836.87423214845,1881.3921250503,1673.56659288865,1478.42985332847,1895.93326290073,1701.3991016217,1437.70033993435
"ENSBTAG00000018036",2435.4242709263,3305.59433602409,2435.45612039439,3167.38021405082,2258.84188186235,3730.23537617487,2320.30849447472,3771.69822732811,2126.15197932964,3923.40784789091,2572.65616532356,3134.83323505162
"ENSBTAG00000018037",441.969555931746,367.773974376816,505.794526729775,478.786214768693,493.153251791976,355.718889626008,482.51545697485,333.732102339307,539.581842700566,316.70919279204,520.617362969913,419.34826748285
"ENSBTAG00000018040",89.8565085995353,115.69704288161,103.610503169048,86.909493343612,105.425076418694,197.038985878988,89.7848276164725,68.3514028342638,108.824913223875,104.578505042046,108.345110698351,68.496261000552
"ENSBTAG00000018041",280.8066865642,353.436223768176,247.31692994588,383.296257829082,198.297085516229,249.049419834037,561.121845810193,582.793499672837,390.237554948608,387.376225122541,544.258048559503,402.604945765208
"ENSBTAG00000018043",241.332004400747,158.350505092898,225.430219105332,116.809227510517,160.151247032415,110.580617338494,242.664713685726,128.073830908086,284.525714177583,153.688768129292,200.845579464541,135.85956097071
"ENSBTAG00000018044",529.204110613958,940.59269994183,674.64588382899,829.594902278672,658.864585218755,889.544326243563,443.175958221787,937.290339737566,661.902978843855,877.834713303619,730.418250757245,924.501461085356
"ENSBTAG00000018045",3709.41984270343,2772.5972917186,3608.70163192908,2916.66333820877,3208.99283294444,2375.25952698891,2817.77929497249,2316.17993456231,3487.53171088432,2461.36255042066,3696.38943916424,3152.30457412042
"ENSBTAG00000018046",2412.42306492467,651.892516007095,2489.54801840469,466.435194325045,1833.19255691422,420.095695526282,4187.77912646947,489.161385970856,1737.49130438702,469.352311905747,1479.16439145343,324.613764480562
"ENSBTAG00000018048",425.561444288667,565.445166828884,403.580091459391,637.090978844572,417.578665424658,506.358155267498,457.471234802141,602.848895796856,508.177891620606,487.908989134402,450.929759237703,581.086338707612
"ENSBTAG00000018049",2428.04626357978,945.41230615722,2567.7460046246,975.448440739344,2173.35831797631,822.495745621221,3184.0181976326,735.063134051944,2472.44062943383,759.429164369042,2119.41206584442,1286.87031684278
"ENSBTAG00000018050",760.896442759547,918.631756172926,614.342463439645,844.037059296233,597.034031197174,847.596764445366,825.629622759872,752.775076348375,672.522567091744,734.438278620004,629.227283242119,704.012780951847
"ENSBTAG00000018052",2466.3785522334,2850.05850576851,2411.15684014307,2973.67668184113,1903.88356758909,2779.92061555873,3054.87618896142,2785.36302589642,2294.13624113472,2486.14718134905,2099.23231540119,3032.96976740327
"ENSBTAG00000018053",1232.51360462249,788.310153742464,1232.94079777389,789.64876066477,1258.987117975,675.137841835873,1138.54089963755,788.53465830635,1013.3682684515,775.045465725286,1153.74609651745,772.336775172724
"ENSBTAG00000018059",0.834414829002623,12.807363029347,3.55661046749528,23.3169986629385,0,1.42213375174444,1.61067360228739,14.9531619743497,4.95262569732309,8.30557667270493,0,4.76313371003924
"ENSBTAG00000018060",500.343162876857,292.161305249769,450.368450483484,274.945208844596,442.193681457299,352.669676799232,575.740199809036,356.510817196801,483.522631230176,318.046574112663,527.777550193526,355.681456536055
"ENSBTAG00000018061",1904.22730023385,1870.57262202723,2126.76599797529,1654.18537100663,1949.95614736393,1806.63410687892,1963.79231336289,1599.52384439504,1892.18422573056,1885.69774945537,1814.94126174743,1693.093461302
"ENSBTAG00000018062",215.206047331511,100.582396961994,229.615311748633,99.9090198181969,154.856169099884,78.9017920951422,211.509771091141,106.40540115149,247.326071019935,59.413846325675,153.719381868808,76.052410473424
"ENSBTAG00000018063",416.685576598243,337.266959122544,320.700508528668,277.41127410151,341.753004682884,399.30363156266,319.577458651928,358.216870231324,459.047799058771,342.585553429232,490.484949033686,339.365774678593
"ENSBTAG00000018065",2313.17754186386,3070.52954904883,2500.3067126751,3022.16542206304,2697.67642677124,3447.59551644134,2718.42936305089,3252.73453027032,2733.11079833337,2951.56211662725,2481.44198096184,3365.69372556359
"ENSBTAG00000018067",1547.18884322926,988.925529881132,1480.2125520498,1020.86898141591,1441.29517570374,1253.36313418364,1331.45220861505,1132.88716412303,1433.67835081061,1085.84785349331,1403.94462671225,1206.92487733992
"ENSBTAG00000018069",2.52329879864176,0,37.6708365080669,0,19.5282042826571,0,0,0,52.3151352748735,1.72384217153263,98.432319991801,6.63678207275714
"ENSBTAG00000018070",238.79328402447,241.960235375022,277.50185341382,256.504036337586,253.057985319032,220.319508163619,296.305342438124,290.485533140676,237.731739808438,256.433860884278,260.181593983116,258.429736071414
"ENSBTAG00000018072",233.780336386934,313.17611982846,227.740490851103,288.848137445018,244.038296875423,335.008163694695,248.817018879205,361.656838070741,243.064710001812,330.378526991516,303.825251947254,362.897643581244
"ENSBTAG00000018073",507.566860608545,962.846401712825,684.615237677938,717.19547993971,632.99268509963,939.391546631521,562.185310544984,839.556757759783,677.159178936185,619.446471131496,482.543421044244,678.146584280702
"ENSBTAG00000018074",803.637735008944,700.257816541733,753.584515204373,716.494771949987,654.067117564577,664.306997671995,785.344400587421,795.181039885859,771.204457801878,711.463467326756,714.840902803978,689.717127661341
"ENSBTAG00000018082",241.576746969252,45.2099636764242,152.907875144366,61.3882531040787,218.929945159575,76.4918258733158,112.295626876402,39.2940811336156,201.174091659503,45.7682427346789,163.476699514175,57.9004550293914
"ENSBTAG00000018084",107.481523791707,43.7392400527172,114.219428917206,67.1986111313647,111.627713685016,82.518643078601,115.812652377539,57.4620989557799,113.863261374875,69.5776441637207,98.1497764778267,41.4046547866378
"ENSBTAG00000018086",589.971203987169,303.432871070496,929.143470772613,318.228898699991,1002.68373505398,177.264404018093,680.160007269602,172.925880223799,948.670467083147,230.45294260345,773.508003570057,278.001988115348
"ENSBTAG00000018088",217.492490763332,336.27395598263,473.424160062849,470.658822444468,493.671174891035,238.691141959411,266.228622860248,312.283391761012,235.987033633695,404.366901386173,255.296610657593,277.051146622564
"ENSBTAG00000018090",400.821209686056,276.861445398424,285.487227178445,282.083720418694,341.94149371519,235.243681621857,347.941740943397,315.686560427051,242.56132230359,337.47250234525,313.765018271991,196.150044672307
"ENSBTAG00000018093",1594.81019800963,1535.44788052683,2310.54522866941,2326.90075740684,1728.31678831442,1347.01459991624,1814.10644446359,1358.54530696381,1351.45297626417,1571.78715049033,1389.1140422237,1733.97886023953
"ENSBTAG00000018094",184.184134709716,177.266648953197,178.049611180368,144.279186136722,169.941783766661,238.661744433271,253.309780569768,209.114138829617,207.689083255491,157.07173359097,207.042666429311,160.925000705918
"ENSBTAG00000018097",1402.11313239388,1169.36829434506,1050.85663927893,1125.92493975526,1368.79691014527,1183.67292087056,1219.66010490165,1181.10493943577,1213.48141112995,1217.82897282576,1186.71014230628,1175.83385474087
"ENSBTAG00000018101",2403.25654278036,4505.42203244294,2593.35089329956,4404.00879692277,1946.43458591614,5082.58319314363,2418.01979573332,4587.90760223897,2277.08074717274,4356.78737817986,2398.29791623917,4861.33873112862
"ENSBTAG00000018103",2153.85919153774,18802.1707595684,3110.71924848076,17621.0313673024,2704.02036197279,22201.4619527578,5723.83892737192,23466.6032930419,2886.02973799118,20549.0394864647,2966.598483446,17910.37906573
"ENSBTAG00000018105",41.7480952315783,43.4514299499973,21.5658610947791,17.699299828553,54.7490166303142,53.8155660811586,45.17794707555,34.3181634053907,36.346505733028,53.5569357313811,42.0903797313444,58.6940918772519
"ENSBTAG00000018108",937.162090436558,1480.04918046809,952.25340155339,1613.58957986682,898.179519672431,1393.39951787826,1050.99819143845,1501.82164797763,1173.88278574319,1486.19130704901,1499.0304165613,1953.55877634044
"ENSBTAG00000018112",3091.43975971313,2574.68799911277,3161.58561787627,2346.28753172141,3314.11488378432,3084.96028954278,3827.79550654845,2749.55178342733,2913.44991592499,2290.65512669025,2882.18746201131,2691.28490610775
"ENSBTAG00000018114",1214.85062168187,598.480245175796,1030.6404551365,621.929039210873,1155.42060970103,596.701772590611,1029.6619520753,438.572569188119,1044.20223004682,612.966832507498,1496.49757264849,660.647419099968
"ENSBTAG00000018115",1130.74164673888,2503.33620039653,1213.02231449271,2912.12050662259,1186.44352766478,2737.47928729817,1350.76963719274,2728.76259688511,1208.6778088308,2493.10014990822,1099.59092160291,2625.08908897565
"ENSBTAG00000018116",8.14350025026492,52.6193228534352,28.3590708265028,16.4197039138982,2.23972989349484,52.3963092473209,19.0803723221658,43.8194317491612,17.8942578003548,29.1943244344808,6.68610139797069,54.3690745225118
"ENSBTAG00000018119",0,6.31790975134318,6.44121148245554,6.22013123314415,3.23812874861082,19.4970175112608,12.9039261834145,15.1738373482631,3.61660558514006,14.875227398281,5.48663944398727,15.5652351574754
"ENSBTAG00000018123",5693.83296131343,2517.4390290342,9121.83754891102,2289.02881209633,6787.26105284525,3677.04050318354,9321.0074607783,2283.50613381692,6718.45183238751,1771.19708415241,5246.51016428695,2260.62100563373
"ENSBTAG00000018125",46.9771459577765,34.5096177999109,16.6151873900041,29.8993208695203,26.5524426219303,19.3864152592271,83.1857304536147,68.7635152011685,97.1290171244814,82.902781518814,64.5898051756308,52.7429264918517
"ENSBTAG00000018126",1459.0121512066,1323.62269382187,1016.61870805942,1129.01736994991,1189.2346002791,1071.83100059323,990.430954899733,1192.56308791059,943.745906541841,1044.35258671726,1118.45548524182,1142.62631470628
"ENSBTAG00000018127",2308.20628434991,1337.1774284537,2232.767765896,1304.38151322911,2265.29334431571,1213.33843839773,2222.35584524025,1310.42562510121,2107.13243186886,1304.59120951021,2064.96642859338,1357.41792219975
"ENSBTAG00000018130",574.617633034299,670.303205834946,813.547854862618,878.381025014444,636.814525757185,629.129533133595,832.13176422591,782.524360771849,706.433682412886,859.325616616444,891.223784734811,784.680906906189
"ENSBTAG00000018131",1328.31374288745,1113.35027722291,1391.5304567922,1056.97340571636,1554.90280598659,1149.85975345258,1365.85003394887,1251.31388388512,1440.64960209233,1375.05684284083,1526.55516609174,996.030166362042
"ENSBTAG00000018133",1773.08658947453,1965.92524025842,1732.09889279376,1479.71328235862,1710.2406374097,1276.90309934936,1578.95643290302,1296.10473403865,1566.24710348255,1130.5046286322,1427.8743741314,1228.39097466402
"ENSBTAG00000018138",128.324985052304,124.560974037934,100.356489884339,89.4636262771657,135.71962460095,91.8985793435158,92.4523664985048,132.784790773643,125.130504405455,108.813506777759,128.874150125304,90.9430829372612
"ENSBTAG00000018142",248.22217947667,1594.3864333818,352.908612846679,1605.57409261288,129.096210829486,1864.88057650863,414.877589885182,2162.79294565365,230.161717425622,1542.8465201285,136.468194698467,1421.44567862665
"ENSBTAG00000018143",6.11206037346943,4.78364207960168,1.73531078595279,7.02191013926411,4.73939390096083,8.27702401238087,11.7990708103436,5.70897436337303,14.5455264390305,10.7939374359768,1.76997167407682,11.0967447370684
"ENSBTAG00000018146",40.31017843435,778.699406356793,122.500991197823,1554.2707856781,62.2658439145284,900.505851344407,425.559876851156,3188.58773904376,88.0473780934218,854.392223577081,51.9785789946226,507.791180443179
"ENSBTAG00000018147",12.6330848741404,117.031113416774,0.897961022280614,4.81637932813139,3.6670673238373,80.801990418919,46.3303760407045,188.331068311622,0,32.8057400441855,1.82561624072532,45.5994805548722
"ENSBTAG00000018151",249.851242236416,221.743132209982,203.428357435796,166.806394378084,230.232205031597,235.777393513914,293.506420233855,245.402894926802,237.998530478618,230.945744473577,241.439707689339,203.437853765063
"ENSBTAG00000018152",7860.33462984751,6180.26069554979,8247.94543633512,6207.43771108267,10088.1325465841,5052.8696393412,9292.02286240672,6230.18480565868,8983.80898628187,5296.88659226472,7774.47722232672,4703.78968276025
