"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSBTAG00000002727",1502.91639504357,-0.106038288715863,0.145551280980715,-0.728528721982956,0.466289993182355,0.573148116619978,"PHACTR4"
"ENSBTAG00000002728",1015.05884514318,0.124844735380861,0.317827226841938,0.39280692413098,0.694462090197461,0.770769897225136,"ARID1B"
"ENSBTAG00000002730",671.084701074665,-0.573757467878112,0.130321709885837,-4.40262384817334,1.06949501106219e-05,4.52073786731542e-05,"ELP3"
"ENSBTAG00000002735",215.657113053177,-0.614466388012301,0.250882564386428,-2.4492191775665,0.0143166300205078,0.0301269617731552,"METTL26"
"ENSBTAG00000002736",6197.94515899314,-0.882713499791062,0.12618790125782,-6.99523085012369,2.64822514187477e-12,3.13075755068453e-11,"DNMT1"
"ENSBTAG00000002738",345.953823158249,1.92881190476407,0.237164575566325,8.13279934475149,4.19488680161073e-16,8.2371136480773e-15,"S1PR2"
"ENSBTAG00000002742",1470.17937835886,-1.66429895025899,0.238317107059243,-6.98354797436033,2.8781709957645e-12,3.37103775440840e-11,"MSH2"
"ENSBTAG00000002743",271.573493650274,-0.21142035404691,0.231958409367978,-0.911458026561622,0.362054091600125,0.469862777319682,"OSGEP"
"ENSBTAG00000002745",3533.72538316285,-1.01972296189048,0.110878041370909,-9.19679811514082,3.68774436571868e-20,1.18779235616235e-18,"APEX1"
"ENSBTAG00000002746",3831.88056328255,-0.409998855973131,0.196276692049443,-2.08888203531497,0.0367183433576936,0.0690675181429203,"OSTF1"
"ENSBTAG00000002747",843.766217449317,0.811193405674755,0.174786137083104,4.64106261064094,3.46622070499972e-06,1.58854818952183e-05,"ABCA5"
"ENSBTAG00000002748",367.372009596554,1.06009476109572,0.136109087896634,7.788567078642,6.77733887957563e-15,1.12741344787249e-13,"PIP4P1"
"ENSBTAG00000002750",1094.9648145067,0.0601379165296302,0.157506448795708,0.381812408250227,0.702600514361911,0.777070260540775,"KRIT1"
"ENSBTAG00000002751",10.6901736586947,-1.69226659251135,0.853484211442442,-1.98277433820518,0.0473926416706497,0.086122552350838,"VSTM5"
"ENSBTAG00000002755",2945.69735616486,0.611839986851301,0.224097653282166,2.73023825948289,0.00632885669876007,0.0145366826775595,"ANKRD12"
"ENSBTAG00000002756",1443.06863057451,-3.04047800312232,0.337481143683135,-9.00932706918008,2.07324707270596e-19,6.14479284976183e-18,"CDCA2"
"ENSBTAG00000002763",807.699792577965,-0.407720562739443,0.124455978741064,-3.27602230815865,0.001052802446572,0.00292468288017999,"KMT2B"
"ENSBTAG00000002764",51.8195488249638,1.69793034397313,0.44368684900007,3.82686651136884,0.000129784849954676,0.000446502320307284,"IGFLR1"
"ENSBTAG00000002767",3262.65514931263,-0.314638881075142,0.157316487022045,-2.00003754870938,0.0454962094663787,0.0831500077807445,"GNB4"
"ENSBTAG00000002768",510.078817363571,-0.331641084244764,0.165408423832053,-2.00498303872054,0.0449648603323825,0.0822911040087928,"SLC35A2"
"ENSBTAG00000002769",4376.40782340249,-0.293101296129443,0.0925669141901293,-3.16637211787597,0.00154353198098759,0.00412982301164427,"AP1G1"
"ENSBTAG00000002770",719.601417574611,1.83060840562497,0.310899069775845,5.88811155641224,3.90633417282721e-09,2.8410930452832e-08,"TCN2"
"ENSBTAG00000002774",834.521936748394,0.496732828955653,0.144638790670229,3.43429882574299,0.000594088869584064,0.00174766217785843,"PTPN23"
"ENSBTAG00000002778",4648.57141770605,-0.637249218788331,0.10040792846348,-6.34660258945698,2.20121779017324e-10,1.97530744980294e-09,"SF3B2"
"ENSBTAG00000002782",1590.79418963624,0.489750376406107,0.122571252293454,3.99563818792984,6.45202086913212e-05,0.000235306803852288,"ZC3H7B"
"ENSBTAG00000002783",1001.82871557479,-0.508167264768911,0.169676080661299,-2.99492575964962,0.00274511647239156,0.00692919643750816,"PCYOX1"
"ENSBTAG00000002784",1134.40752478716,-0.164891170452754,0.170155131942851,-0.969063751236934,0.33251338219524,0.438100173598779,"COPS5"
